conjunto,valor_real,valor_previsto,residuo
teste,46863.3,105906.21288113642,-59042.91288113642
teste,478.8,0.0,478.8
teste,2200.8,0.0,2200.8
teste,227300.0,91097.4988216474,136202.5011783526
teste,450.0,0.0,450.0
teste,81.93,0.0,81.93
teste,321.0,0.0,321.0
teste,2316.65,0.0,2316.65
teste,1.47,0.0,1.47
teste,2850.0,0.0,2850.0
teste,18.53,0.0,18.53
teste,7125.0,0.0,7125.0
teste,156.58,0.0,156.58
teste,140.37,0.0,140.37
teste,3675.6,4247.396080379687,-571.7960803796873
teste,289.43,0.0,289.43
teste,783.4,0.0,783.4
teste,8073.0,2440456.1133392686,-2432383.1133392686
teste,2250.0,0.0,2250.0
teste,221.96,0.0,221.96
teste,93.5,0.0,93.5
teste,1340.0,0.0,1340.0
teste,3192.9,94039.92750122579,-90847.02750122579
teste,2097.0,0.0,2097.0
teste,663.05,5693.7936687849215,-5030.743668784921
teste,508.65,0.0,508.65
teste,79.9,0.0,79.9
teste,215.61,0.0,215.61
teste,300.0,361652.2694631398,-361352.2694631398
teste,61.8,0.0,61.8
teste,1400.0,0.0,1400.0
teste,2250.0,0.0,2250.0
teste,11965.82,0.0,11965.82
teste,3360.0,0.0,3360.0
teste,294669.0,132119.2824938737,162549.7175061263
teste,9934.8,94039.92750122579,-84105.12750122578
teste,114.92,0.0,114.92
teste,43.2,0.0,43.2
teste,6375.72,89416.75314686229,-83041.03314686229
teste,170.52,0.0,170.52
teste,571.88,0.0,571.88
teste,3482.59,0.0,3482.59
teste,1122.26,0.0,1122.26
teste,140.25,0.0,140.25
teste,4028.0,0.0,4028.0
teste,276.48,0.0,276.48
teste,769.9,0.0,769.9
teste,1102.8,0.0,1102.8
teste,1356.88,5693.7936687849215,-4336.913668784921
teste,250.0,0.0,250.0
teste,102.58,0.0,102.58
teste,7819.2,0.0,7819.2
teste,2345.0,0.0,2345.0
teste,4440.0,0.0,4440.0
teste,450.0,0.0,450.0
teste,1808400.0,0.0,1808400.0
teste,261.68,0.0,261.68
teste,10869.57,0.0,10869.57
teste,2779.2,94039.92750122579,-91260.72750122579
teste,12180.0,89416.75314686229,-77236.75314686229
teste,1540.0,8426.845044008594,-6886.845044008594
teste,58920.0,0.0,58920.0
teste,195.34,5693.7936687849215,-5498.453668784921
teste,312.63,0.0,312.63
teste,29415.0,0.0,29415.0
teste,93706.5,107806.28771617671,-14099.78771617671
teste,7500.0,0.0,7500.0
teste,5384.6,0.0,5384.6
teste,9600.0,0.0,9600.0
teste,16318.5,0.0,16318.5
teste,329.04,0.0,329.04
teste,342.0,0.0,342.0
teste,2780.0,0.0,2780.0
teste,21427.14,39839.97196115962,-18412.831961159623
teste,28957.5,0.0,28957.5
teste,4580.0,0.0,4580.0
teste,1305.96,0.0,1305.96
teste,960.0,0.0,960.0
teste,602.35,0.0,602.35
teste,390.0,0.0,390.0
teste,19200.0,151163.37586273983,-131963.37586273983
teste,1410.0,0.0,1410.0
teste,4468.8,0.0,4468.8
teste,2849.2,0.0,2849.2
teste,6450.0,0.0,6450.0
teste,1552.5,0.0,1552.5
teste,181.29,0.0,181.29
teste,695.0,0.0,695.0
teste,5420.0,0.0,5420.0
teste,63.65,0.0,63.65
teste,505.8,0.0,505.8
teste,374.16,0.0,374.16
teste,144.36,0.0,144.36
teste,1030.0,15058.946351595034,-14028.946351595034
teste,100.0,0.0,100.0
teste,488.0,0.0,488.0
teste,1958.2,0.0,1958.2
teste,257.38,0.0,257.38
teste,25562.56,0.0,25562.56
teste,600.0,0.0,600.0
teste,596.75,0.0,596.75
teste,60.0,0.0,60.0
teste,8653.86,0.0,8653.86
teste,27.6,0.0,27.6
teste,425550.0,4120135.5615804903,-3694585.5615804903
teste,4450.0,7878.014646578966,-3428.0146465789658
teste,2933.12,0.0,2933.12
teste,65.0,0.0,65.0
teste,736.0,51398.13444179493,-50662.13444179493
teste,36509.0,4563.232082760689,31945.76791723931
teste,140.3,0.0,140.3
teste,65750.0,62177.97166131663,3572.028338683369
teste,900.0,0.0,900.0
teste,73284.9,0.0,73284.9
teste,330.0,0.0,330.0
teste,13115.0,105906.21288113642,-92791.21288113642
teste,604.7,0.0,604.7
teste,25948.0,0.0,25948.0
teste,344.24,5693.7936687849215,-5349.553668784922
teste,31920.0,0.0,31920.0
teste,188.0,0.0,188.0
teste,2181.36,0.0,2181.36
teste,694.4,0.0,694.4
teste,9952.0,0.0,9952.0
teste,14580.0,0.0,14580.0
teste,3374.0,0.0,3374.0
teste,391.34,0.0,391.34
teste,131.4,0.0,131.4
teste,11250.0,86652.31465855421,-75402.31465855421
teste,1171.88,0.0,1171.88
teste,3611.0,0.0,3611.0
teste,9900.0,0.0,9900.0
teste,78.0,0.0,78.0
teste,2775.18,74935.68559097163,-72160.50559097163
teste,30.0,0.0,30.0
teste,9120.0,0.0,9120.0
teste,12600.0,86652.31465855421,-74052.31465855421
teste,778.0,0.0,778.0
teste,41412.85,0.0,41412.85
teste,2540.0,0.0,2540.0
teste,356.5,0.0,356.5
teste,839.16,0.0,839.16
teste,50.67,0.0,50.67
teste,2610.8,0.0,2610.8
teste,290.0,15058.946351595034,-14768.946351595034
teste,2150.0,0.0,2150.0
teste,131400.0,25001.1227030819,106398.8772969181
teste,321100.12,150393.30242565408,170706.8175743459
teste,900.0,0.0,900.0
teste,1795.17,0.0,1795.17
teste,4787.76,5693.7936687849215,-906.0336687849212
teste,2898.78,0.0,2898.78
teste,22370.0,0.0,22370.0
teste,180.0,0.0,180.0
teste,26400.0,0.0,26400.0
teste,222.3,0.0,222.3
teste,815.0,0.0,815.0
teste,71.2,0.0,71.2
teste,332.26,5693.7936687849215,-5361.533668784921
teste,247.5,0.0,247.5
teste,879.0,0.0,879.0
teste,1011.9,0.0,1011.9
teste,14250.0,0.0,14250.0
teste,4315.5,0.0,4315.5
teste,194373.0,0.0,194373.0
teste,20700.0,0.0,20700.0
teste,1070.0,0.0,1070.0
teste,17400.0,42558.02049671011,-25158.02049671011
teste,9800.0,5389.009891009344,4410.990108990656
teste,14600.0,0.0,14600.0
teste,13650.0,56917.23576019942,-43267.23576019942
teste,192.3,0.0,192.3
teste,84500.0,206407.86641829173,-121907.86641829173
teste,26.8,0.0,26.8
teste,3402.66,0.0,3402.66
teste,147186.0,4120135.5615804903,-3972949.5615804903
teste,1188.0,2006851.962423581,-2005663.962423581
teste,954.0,0.0,954.0
teste,404.76,0.0,404.76
teste,1120.0,0.0,1120.0
teste,24000.0,49085.71528016207,-25085.71528016207
teste,839.2,0.0,839.2
teste,707.59,0.0,707.59
teste,177.69,0.0,177.69
teste,780.0,0.0,780.0
teste,342.8,0.0,342.8
teste,13500.0,0.0,13500.0
teste,1890.0,0.0,1890.0
teste,37827.0,0.0,37827.0
teste,44.6,0.0,44.6
teste,8944.0,0.0,8944.0
teste,3660.0,62177.97166131663,-58517.97166131663
teste,7460.36,94039.92750122579,-86579.56750122579
teste,102.9,0.0,102.9
teste,147.0,0.0,147.0
teste,113.35,0.0,113.35
teste,62028.0,0.0,62028.0
teste,9250.0,0.0,9250.0
teste,886.58,0.0,886.58
teste,24187.5,0.0,24187.5
teste,828.0,73150.74284396047,-72322.74284396047
teste,299.88,0.0,299.88
teste,262.35,22260.08418306437,-21997.73418306437
teste,14685.0,0.0,14685.0
teste,169.0,0.0,169.0
teste,380.72,0.0,380.72
teste,5000.0,0.0,5000.0
teste,115400.0,72110.14386117543,43289.85613882457
teste,931.43,0.0,931.43
teste,94.22,0.0,94.22
teste,119.0,0.0,119.0
teste,15662.72,5693.7936687849215,9968.926331215078
teste,3267.0,0.0,3267.0
teste,27000.0,0.0,27000.0
teste,318.0,38266.45726094551,-37948.45726094551
teste,84975.0,94039.92750122579,-9064.927501225786
teste,1572.6,0.0,1572.6
teste,3860.0,345471.3876093484,-341611.3876093484
teste,312.5,0.0,312.5
teste,1101.0,0.0,1101.0
teste,122400.0,0.0,122400.0
teste,1045.0,0.0,1045.0
teste,1434.0,0.0,1434.0
teste,99.7,0.0,99.7
teste,6000.0,144154.45329235276,-138154.45329235276
teste,1848.0,0.0,1848.0
teste,44.16,0.0,44.16
teste,6070.4,189816.70023875753,-183746.30023875754
teste,343.23,0.0,343.23
teste,790.48,0.0,790.48
teste,1534.22,0.0,1534.22
teste,19.35,0.0,19.35
teste,9600.24,0.0,9600.24
teste,323.31,0.0,323.31
teste,65.05,0.0,65.05
teste,433.31,0.0,433.31
teste,300.0,0.0,300.0
teste,61087.46,229843.01588181377,-168755.55588181378
teste,54884.0,142112.0535028497,-87228.05350284971
teste,12448.0,8426.845044008594,4021.1549559914056
teste,10.0,0.0,10.0
teste,379.11,0.0,379.11
teste,537.24,5693.7936687849215,-5156.553668784922
teste,54.25,0.0,54.25
teste,148.9,0.0,148.9
teste,10541.34,94039.92750122579,-83498.58750122579
teste,16640.0,0.0,16640.0
teste,11900.0,0.0,11900.0
teste,74.96,0.0,74.96
teste,195.5,0.0,195.5
teste,78.0,0.0,78.0
teste,98.44,0.0,98.44
teste,3492.0,0.0,3492.0
teste,798.0,0.0,798.0
teste,318.0,0.0,318.0
teste,167.73,5693.7936687849215,-5526.063668784922
teste,651600.0,4120135.5615804903,-3468535.5615804903
teste,82000.0,0.0,82000.0
teste,4080.0,0.0,4080.0
teste,197.5,42832.56542270031,-42635.06542270031
teste,21033.0,0.0,21033.0
teste,1658.08,0.0,1658.08
teste,4687.52,0.0,4687.52
teste,53.33,0.0,53.33
teste,500.0,229843.01588181377,-229343.01588181377
teste,1384.64,0.0,1384.64
teste,2342.28,5693.7936687849215,-3351.5136687849213
teste,393.94,0.0,393.94
teste,17900.0,0.0,17900.0
teste,10164.3,0.0,10164.3
teste,1046.0,67617.25430417087,-66571.25430417087
teste,25.0,244248.9932927149,-244223.9932927149
teste,160.54,0.0,160.54
teste,310.0,89416.75314686229,-89106.75314686229
teste,2619.46,0.0,2619.46
teste,8833.2,9642.521669418908,-809.3216694189068
teste,85.0,0.0,85.0
teste,75.63,0.0,75.63
teste,770.0,0.0,770.0
teste,8.1,0.0,8.1
teste,19.7,0.0,19.7
teste,9730.0,72110.14386117543,-62380.14386117543
teste,2540.0,0.0,2540.0
teste,1498.0,0.0,1498.0
teste,2337.4,5693.7936687849215,-3356.3936687849214
teste,43.0,0.0,43.0
teste,59.0,0.0,59.0
teste,179.27,0.0,179.27
teste,1242.0,0.0,1242.0
teste,4218.0,0.0,4218.0
teste,179.04,0.0,179.04
teste,2790000.0,1737909.9746132204,1052090.0253867796
teste,518.68,0.0,518.68
teste,501.84,0.0,501.84
teste,143970.0,0.0,143970.0
teste,114.0,0.0,114.0
teste,91368.0,0.0,91368.0
teste,3660.48,0.0,3660.48
teste,7906.8,94039.92750122579,-86133.12750122578
teste,1227.0,8426.845044008594,-7199.845044008594
teste,1240.0,0.0,1240.0
teste,85.89,5693.7936687849215,-5607.903668784921
teste,1100.0,0.0,1100.0
teste,23040.0,0.0,23040.0
teste,1885.83,0.0,1885.83
teste,67.62,37922.518839486176,-37854.89883948617
teste,14.95,0.0,14.95
teste,1320.0,0.0,1320.0
teste,4110.0,0.0,4110.0
teste,289.82,0.0,289.82
teste,114.0,0.0,114.0
teste,14.7,0.0,14.7
teste,107.6,0.0,107.6
teste,936.0,0.0,936.0
teste,256.05,0.0,256.05
teste,400.8,0.0,400.8
teste,5714.44,94039.92750122579,-88325.48750122578
teste,2031.24,0.0,2031.24
teste,4210.0,0.0,4210.0
teste,5170.0,0.0,5170.0
teste,896.0,0.0,896.0
teste,13861.97,0.0,13861.97
teste,126.0,0.0,126.0
teste,1250.0,0.0,1250.0
teste,16880.0,0.0,16880.0
teste,1040.4,0.0,1040.4
teste,6082.64,0.0,6082.64
teste,537.0,0.0,537.0
teste,36700.0,42558.02049671011,-5858.020496710109
teste,546.12,0.0,546.12
teste,3777.32,5693.7936687849215,-1916.4736687849213
teste,711.46,0.0,711.46
teste,1792.2,0.0,1792.2
teste,344.34,0.0,344.34
teste,96000.0,8096.122989654017,87903.87701034598
teste,1330.0,0.0,1330.0
teste,258.1,0.0,258.1
teste,2876.25,0.0,2876.25
teste,15840.0,0.0,15840.0
teste,231.0,9944.821889928418,-9713.821889928418
teste,84.33,229843.01588181377,-229758.68588181378
teste,146.71,0.0,146.71
teste,29.67,0.0,29.67
teste,737.22,0.0,737.22
teste,735.0,0.0,735.0
teste,2849.43,6805.247654350467,-3955.8176543504674
teste,5076.0,0.0,5076.0
teste,17.25,0.0,17.25
teste,61200.0,72110.14386117543,-10910.143861175427
teste,242.7,0.0,242.7
teste,1100.0,0.0,1100.0
teste,4779.2,94039.92750122579,-89260.72750122579
teste,728.16,0.0,728.16
teste,62.72,0.0,62.72
teste,1629.0,0.0,1629.0
teste,10000.0,0.0,10000.0
teste,10010.0,8426.845044008594,1583.1549559914056
teste,1530.0,4247.396080379687,-2717.396080379687
teste,35520.0,62177.97166131663,-26657.97166131663
teste,235.8,0.0,235.8
teste,65.9,0.0,65.9
teste,1254.75,5693.7936687849215,-4439.0436687849215
teste,16845.0,0.0,16845.0
teste,375.0,0.0,375.0
teste,62.37,0.0,62.37
teste,15610.0,56917.23576019942,-41307.23576019942
teste,368.83,0.0,368.83
teste,6.18,0.0,6.18
teste,1465.68,0.0,1465.68
teste,407.58,0.0,407.58
teste,108.48,0.0,108.48
teste,111.3,0.0,111.3
teste,39.7,0.0,39.7
teste,9300.0,0.0,9300.0
teste,3150.0,0.0,3150.0
teste,174.5,0.0,174.5
teste,34650.0,0.0,34650.0
teste,12.0,0.0,12.0
teste,159.8,0.0,159.8
teste,15953.22,94039.92750122579,-78086.70750122578
teste,240.84,0.0,240.84
teste,89.85,0.0,89.85
teste,30.0,0.0,30.0
teste,1975.0,0.0,1975.0
teste,4047.6,0.0,4047.6
teste,3088.75,0.0,3088.75
teste,102.24,0.0,102.24
teste,643.28,0.0,643.28
teste,45.22,0.0,45.22
teste,185514.0,2160153.5830344227,-1974639.5830344227
teste,179.64,0.0,179.64
teste,56975.0,0.0,56975.0
teste,770.0,0.0,770.0
teste,4100.0,0.0,4100.0
teste,2728.0,189816.70023875753,-187088.70023875753
teste,7500.0,0.0,7500.0
teste,742.5,7878.014646578966,-7135.514646578966
teste,432.0,0.0,432.0
teste,121.5,0.0,121.5
teste,1211.1,0.0,1211.1
teste,2661.6,0.0,2661.6
teste,38.98,0.0,38.98
teste,872.0,105906.21288113642,-105034.21288113642
teste,8552.7,0.0,8552.7
teste,1648.0,46925.97455462119,-45277.97455462119
teste,557.48,0.0,557.48
teste,3158.48,0.0,3158.48
teste,448.24,0.0,448.24
teste,795.76,0.0,795.76
teste,310.0,0.0,310.0
teste,15352.15,2006851.962423581,-1991499.812423581
teste,1750.0,0.0,1750.0
teste,84000.0,0.0,84000.0
teste,48.34,0.0,48.34
teste,48.25,0.0,48.25
teste,294.4,67391.7243054637,-67097.3243054637
teste,29.5,0.0,29.5
teste,14750.0,0.0,14750.0
teste,904.19,0.0,904.19
teste,394.76,5693.7936687849215,-5299.033668784921
teste,24.48,0.0,24.48
teste,532.7,0.0,532.7
teste,89.0,0.0,89.0
teste,63.0,0.0,63.0
teste,1442.0,0.0,1442.0
teste,1500.0,0.0,1500.0
teste,1190.0,189816.70023875753,-188626.70023875753
teste,1650.0,0.0,1650.0
teste,420.0,0.0,420.0
teste,605.76,0.0,605.76
teste,64.75,0.0,64.75
teste,6795.0,7878.014646578966,-1083.0146465789658
teste,74399.2,4247.396080379687,70151.80391962032
teste,75466.0,24776.017812249404,50689.9821877506
teste,5323.2,0.0,5323.2
teste,1041.3,0.0,1041.3
teste,4551.2,0.0,4551.2
teste,38052.0,0.0,38052.0
teste,324.0,0.0,324.0
teste,3700.0,0.0,3700.0
teste,526.3,0.0,526.3
teste,104.23,0.0,104.23
teste,106814.4,89187.17939453226,17627.220605467737
teste,479.31,0.0,479.31
teste,388.16,0.0,388.16
teste,1050.0,0.0,1050.0
teste,7112.0,0.0,7112.0
teste,120.0,0.0,120.0
teste,99.8,0.0,99.8
teste,1998.0,0.0,1998.0
teste,577.33,0.0,577.33
teste,675.54,0.0,675.54
teste,197.8,0.0,197.8
teste,993.0,67617.25430417087,-66624.25430417087
teste,20.0,0.0,20.0
teste,11500.0,0.0,11500.0
teste,62.4,0.0,62.4
teste,1500.0,89416.75314686229,-87916.75314686229
teste,9088.0,0.0,9088.0
teste,3636.36,0.0,3636.36
teste,340.0,0.0,340.0
teste,2800.0,1541966.9833435265,-1539166.9833435265
teste,5515.6,0.0,5515.6
teste,1232.4,5693.7936687849215,-4461.393668784922
teste,76.0,0.0,76.0
teste,1746.0,0.0,1746.0
teste,1550.0,83852.33396786357,-82302.33396786357
teste,363.78,0.0,363.78
teste,8632.77,0.0,8632.77
teste,400.0,0.0,400.0
teste,840.0,0.0,840.0
teste,90.0,0.0,90.0
teste,4090.0,0.0,4090.0
teste,112.3,0.0,112.3
teste,1198.51,0.0,1198.51
teste,622.5,0.0,622.5
teste,3911.0,0.0,3911.0
teste,247.41,0.0,247.41
teste,312.21,74935.68559097163,-74623.47559097162
teste,4256.0,67617.25430417087,-63361.25430417087
teste,53227.75,105906.21288113642,-52678.462881136424
teste,738.9,0.0,738.9
teste,5828.01,0.0,5828.01
teste,127.56,0.0,127.56
teste,201.28,0.0,201.28
teste,76000.0,0.0,76000.0
teste,14459.6,94039.92750122579,-79580.32750122578
teste,80.0,0.0,80.0
teste,3227.0,0.0,3227.0
teste,689.5,0.0,689.5
teste,45.6,0.0,45.6
teste,41.8,0.0,41.8
teste,431.76,0.0,431.76
teste,2258.0,0.0,2258.0
teste,36.42,0.0,36.42
teste,45864.95,0.0,45864.95
teste,2250.0,0.0,2250.0
teste,12800.0,0.0,12800.0
teste,42.0,12348.916256293276,-12306.916256293276
teste,2490.0,0.0,2490.0
teste,1945.65,0.0,1945.65
teste,18250.0,21671.88529696319,-3421.8852969631916
teste,637.2,0.0,637.2
teste,171.01,0.0,171.01
teste,2800.2,0.0,2800.2
teste,140.0,0.0,140.0
teste,10051.2,0.0,10051.2
teste,900.0,0.0,900.0
teste,6000.0,0.0,6000.0
teste,611.6,0.0,611.6
teste,320.0,0.0,320.0
teste,303.68,0.0,303.68
teste,259.6,0.0,259.6
teste,1239.9,0.0,1239.9
teste,71.76,0.0,71.76
teste,1764.0,18950.68991816017,-17186.68991816017
teste,1976.0,0.0,1976.0
teste,913.44,0.0,913.44
teste,31.86,0.0,31.86
teste,12400.0,0.0,12400.0
teste,106.78,0.0,106.78
teste,226431.9,206407.86641829173,20024.033581708267
teste,1919.34,0.0,1919.34
teste,580.0,0.0,580.0
teste,1578.5,0.0,1578.5
teste,21.52,0.0,21.52
teste,30.0,0.0,30.0
teste,25.0,244248.9932927149,-244223.9932927149
teste,90.0,0.0,90.0
teste,8041.0,53894.19506924751,-45853.19506924751
teste,195.46,0.0,195.46
teste,1237.5,0.0,1237.5
teste,409.79,0.0,409.79
teste,19800.0,42558.02049671011,-22758.02049671011
teste,873.0,0.0,873.0
teste,500.0,0.0,500.0
teste,270.66,5693.7936687849215,-5423.133668784922
teste,3145.13,0.0,3145.13
teste,267.03,0.0,267.03
teste,1597.4,18950.68991816017,-17353.289918160168
teste,6400.0,0.0,6400.0
teste,378.12,0.0,378.12
teste,586.5,0.0,586.5
teste,30310.0,0.0,30310.0
teste,495.0,0.0,495.0
teste,78585.0,0.0,78585.0
teste,11870.88,0.0,11870.88
teste,2550.0,0.0,2550.0
teste,93.39,9642.521669418908,-9549.131669418908
teste,7840.0,0.0,7840.0
teste,1135.6,0.0,1135.6
teste,149.92,0.0,149.92
teste,497.28,0.0,497.28
teste,1578.0,0.0,1578.0
teste,492.0,0.0,492.0
teste,27.3,0.0,27.3
teste,5028.0,1400320.9521658134,-1395292.9521658134
teste,1288.0,0.0,1288.0
teste,48500.0,0.0,48500.0
teste,1356.3,0.0,1356.3
teste,3417408.0,20157650.392445147,-16740242.392445147
teste,50522.4,0.0,50522.4
teste,256.0,0.0,256.0
teste,3464.28,0.0,3464.28
teste,248.52,0.0,248.52
teste,119.2,0.0,119.2
teste,472.5,0.0,472.5
teste,1740.0,0.0,1740.0
teste,1270.0,0.0,1270.0
teste,807.02,0.0,807.02
teste,140.0,0.0,140.0
teste,104.94,0.0,104.94
teste,1305.0,0.0,1305.0
teste,407.64,0.0,407.64
teste,1126.4,5693.7936687849215,-4567.393668784922
teste,922.16,0.0,922.16
teste,7234.92,1763255.9094590181,-1756020.9894590182
teste,98.94,0.0,98.94
teste,2999.5,8426.845044008594,-5427.345044008594
teste,515.0,0.0,515.0
teste,170.4,0.0,170.4
teste,127.88,0.0,127.88
teste,1350.0,0.0,1350.0
teste,3213.5,0.0,3213.5
teste,86025.0,0.0,86025.0
teste,1337.4,0.0,1337.4
teste,1575.0,0.0,1575.0
teste,17835.0,26804.358726290462,-8969.358726290462
teste,750.0,0.0,750.0
teste,531.38,0.0,531.38
teste,1995.0,0.0,1995.0
teste,28824.0,0.0,28824.0
teste,1360.0,0.0,1360.0
teste,8800.0,0.0,8800.0
teste,276.4,0.0,276.4
teste,1331.0,0.0,1331.0
teste,1200.0,0.0,1200.0
teste,726.18,0.0,726.18
teste,104.08,0.0,104.08
teste,1077.01,0.0,1077.01
teste,998.25,94039.92750122579,-93041.67750122579
teste,16517.1,0.0,16517.1
teste,179.98,0.0,179.98
teste,641.01,0.0,641.01
teste,1449.2,0.0,1449.2
teste,115.6,0.0,115.6
teste,4000.0,0.0,4000.0
teste,39615.65,18950.68991816017,20664.960081839832
teste,121.0,0.0,121.0
teste,12450.0,0.0,12450.0
teste,234.48,0.0,234.48
teste,21137.5,1400320.9521658134,-1379183.4521658134
teste,53.0,0.0,53.0
teste,27.9,0.0,27.9
teste,411.19,0.0,411.19
teste,54873.0,22404.989383591128,32468.010616408872
teste,5.82,0.0,5.82
teste,113563.2,0.0,113563.2
teste,230.0,0.0,230.0
teste,273.84,0.0,273.84
teste,230.0,0.0,230.0
teste,1958.0,0.0,1958.0
teste,69.04,0.0,69.04
teste,105.0,0.0,105.0
teste,2210.72,0.0,2210.72
teste,2600.0,0.0,2600.0
teste,16639.25,0.0,16639.25
teste,750.0,8426.845044008594,-7676.845044008594
teste,650.0,0.0,650.0
teste,296.52,0.0,296.52
teste,61830.0,206407.86641829173,-144577.86641829173
teste,608.4,0.0,608.4
teste,351.0,0.0,351.0
teste,255.0,0.0,255.0
teste,120.69,0.0,120.69
teste,192.65,0.0,192.65
teste,370.86,345471.3876093484,-345100.5276093484
teste,2800.0,0.0,2800.0
teste,1127.5,0.0,1127.5
teste,8501.45,84121.36277384454,-75619.91277384454
teste,51.0,0.0,51.0
teste,236.0,0.0,236.0
teste,400.0,59336.50281859975,-58936.50281859975
teste,347.02,5693.7936687849215,-5346.773668784921
teste,3853.2,1316110.253241605,-1312257.053241605
teste,489.6,0.0,489.6
teste,1040.0,0.0,1040.0
teste,10000.0,0.0,10000.0
teste,4956.0,0.0,4956.0
teste,10500.0,89416.75314686229,-78916.75314686229
teste,529.36,0.0,529.36
teste,114.6,0.0,114.6
teste,2174.48,0.0,2174.48
teste,35560.8,89507.90552660084,-53947.10552660083
teste,19.5,0.0,19.5
teste,200.0,0.0,200.0
teste,1000.0,0.0,1000.0
teste,1824.0,0.0,1824.0
teste,8550.0,0.0,8550.0
teste,215.2,0.0,215.2
teste,113.0,0.0,113.0
teste,1391.45,0.0,1391.45
teste,42.78,0.0,42.78
teste,520.39,0.0,520.39
teste,2661.92,0.0,2661.92
teste,462.0,0.0,462.0
teste,3409.64,0.0,3409.64
teste,1155.0,0.0,1155.0
teste,546.19,0.0,546.19
teste,330.0,0.0,330.0
teste,430.5,0.0,430.5
teste,803.26,0.0,803.26
teste,3000.0,0.0,3000.0
teste,875.0,0.0,875.0
teste,1015.62,0.0,1015.62
teste,1562.27,0.0,1562.27
teste,3020.0,189816.70023875753,-186796.70023875753
teste,10.5,0.0,10.5
teste,2100.0,0.0,2100.0
teste,1980.38,0.0,1980.38
teste,3604.3,7878.014646578966,-4273.714646578966
teste,84.78,0.0,84.78
teste,46.8,0.0,46.8
teste,1460.0,0.0,1460.0
teste,3780.0,0.0,3780.0
teste,1200.0,0.0,1200.0
teste,268.5,0.0,268.5
teste,957.0,0.0,957.0
teste,811.27,0.0,811.27
teste,436.8,0.0,436.8
teste,6267.0,0.0,6267.0
teste,604.55,5693.7936687849215,-5089.243668784921
teste,130.2,0.0,130.2
teste,477.0,0.0,477.0
teste,93000.0,49085.71528016207,43914.28471983793
teste,4480.08,0.0,4480.08
teste,91.5,0.0,91.5
teste,1600.0,8426.845044008594,-6826.845044008594
teste,40148.0,0.0,40148.0
teste,391.5,0.0,391.5
teste,597.5,0.0,597.5
teste,247.77,0.0,247.77
teste,750.0,0.0,750.0
teste,360.0,0.0,360.0
teste,560.0,0.0,560.0
teste,21960.0,19049.862362864493,2910.1376371355072
teste,70.0,151163.37586273983,-151093.37586273983
teste,38700.0,0.0,38700.0
teste,50362.5,0.0,50362.5
teste,6000.0,49651.218602625784,-43651.218602625784
teste,10.0,0.0,10.0
teste,2220.0,0.0,2220.0
teste,17.0,0.0,17.0
teste,562.79,0.0,562.79
teste,2000.0,0.0,2000.0
teste,201.86,0.0,201.86
teste,32.4,0.0,32.4
teste,1474.5,0.0,1474.5
teste,1680.0,0.0,1680.0
teste,57.5,0.0,57.5
teste,14400.0,0.0,14400.0
teste,2711.61,2440456.1133392686,-2437744.5033392687
teste,39.44,0.0,39.44
teste,258.4,0.0,258.4
teste,1680.75,105906.21288113642,-104225.46288113642
teste,220.22,0.0,220.22
teste,85.23,0.0,85.23
teste,35000.0,68515.27073851117,-33515.27073851117
teste,127158.42,22614.390445606972,104544.02955439303
teste,7000.0,0.0,7000.0
teste,400.0,24968.435833709023,-24568.435833709023
teste,1210.14,89416.75314686229,-88206.61314686229
teste,212.04,0.0,212.04
teste,286.0,38456.4206064335,-38170.4206064335
teste,51.42,5693.7936687849215,-5642.373668784921
teste,2919.0,0.0,2919.0
teste,2000.0,0.0,2000.0
teste,979.96,5693.7936687849215,-4713.833668784921
teste,9400.0,2160153.5830344227,-2150753.5830344227
teste,93030.0,0.0,93030.0
teste,6206.0,0.0,6206.0
teste,230.0,0.0,230.0
teste,3000.0,0.0,3000.0
teste,1015.62,0.0,1015.62
teste,140.08,0.0,140.08
teste,1625.2,0.0,1625.2
teste,2111.84,0.0,2111.84
teste,795.0,0.0,795.0
teste,555.0,0.0,555.0
teste,1700.0,0.0,1700.0
teste,145.0,0.0,145.0
teste,6617.25,0.0,6617.25
teste,1436.0,0.0,1436.0
teste,1149.6,0.0,1149.6
teste,1852.93,0.0,1852.93
teste,3161.6,0.0,3161.6
teste,47040.0,105906.21288113642,-58866.212881136424
teste,22.6,0.0,22.6
teste,145.71,0.0,145.71
teste,28000.0,0.0,28000.0
teste,80000.0,86652.31465855421,-6652.314658554213
teste,8466.0,0.0,8466.0
teste,1396.5,0.0,1396.5
teste,865.0,0.0,865.0
teste,1289.4,0.0,1289.4
teste,1292.97,0.0,1292.97
teste,35.1,0.0,35.1
teste,466.12,0.0,466.12
teste,1109.84,0.0,1109.84
teste,150000.0,42232.25623358123,107767.74376641877
teste,1392.06,0.0,1392.06
teste,298.3,0.0,298.3
teste,1320.0,53894.19506924751,-52574.19506924751
teste,10680.0,94039.92750122579,-83359.92750122579
teste,193.4,0.0,193.4
teste,912.0,0.0,912.0
teste,34000.0,0.0,34000.0
teste,852.0,0.0,852.0
teste,163.68,0.0,163.68
teste,2.49,0.0,2.49
teste,2931.6,0.0,2931.6
teste,781.2,0.0,781.2
teste,296.56,0.0,296.56
teste,1776.6,0.0,1776.6
teste,3640.0,22404.989383591128,-18764.989383591128
teste,5968.0,0.0,5968.0
